hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,glcm_0,glcm_1,glcm_2,glcm_3,glcm_4,glcm_5,glcm_6,glcm_7,glcm_8,glcm_9,glcm_10,glcm_11,glcm_12,glcm_13,glcm_14,glcm_15,glcm_16,glcm_17,glcm_18,glcm_19,label,split
51.48759920634921,76.53183080249826,1.0113206254770675,-0.9716886207019293,179,138.11532738095238,20.688097164257094,-0.24064158465405605,-0.0059737022998982425,143,153.6220238095238,33.476537493756155,-0.8931283888922836,-0.2065342755622126,136,0.38114863068332894,0.4612780936907664,0.2891771488469603,0.47896528250510567,0.3109083493127497,0.3010365530902897,0.32938883419248954,0.2949260854247486,0.9212465601863171,0.9033560796075605,0.9406959474753968,0.8995413724489822,0.8335150226003724,0.8135526672082322,0.8653170859538786,0.804119649221159,3.8152520670305052,3.9236522301185106,3.646461389872268,3.9520556195874317,melanoma,train
32.16613032984714,66.59587535810229,1.7285291454404133,0.9899396881649194,179,168.1226870474658,38.356489225005326,-0.39532132673083176,-1.1335522991783733,156,154.05591311343522,26.32021107232781,-0.05318326036798895,-0.8705039550262503,111,0.3368026644462947,0.4615059221658206,0.28024948024948027,0.4236930860033724,0.30666406602001833,0.2884911316222726,0.31798131208221747,0.2937885995973158,0.9488019329884056,0.9280665509994861,0.9576601450416314,0.9342611140574469,0.8505828476269771,0.8139170896785115,0.8733471933471935,0.8230607082630684,3.908241977244857,4.095269191200108,3.803780666010696,4.043983548775063,melanoma,train
138.0988051470588,63.56429997581554,-1.6137086339392175,0.6733387833851161,179,83.55514705882354,30.257894132462607,0.7003709455672087,0.31561021118894494,174,110.73100490196079,26.12331605361829,-1.1396006828272807,1.5208891742746546,137,0.2885862516212711,0.3695184511004468,0.21984904448370005,0.33119235836627137,0.33259193648918034,0.3137855939528163,0.3496330150570446,0.32105795465514275,0.9361897500107288,0.9169242757990599,0.951602260234444,0.9256384373334995,0.866796368352789,0.8354956147608804,0.8935442428135539,0.8500164690382082,3.579063907752986,3.730260929061093,3.4233584021864103,3.653872059082604,melanoma,train
112.68745205479452,82.34758980479428,-0.5790020978269961,-1.6531516705803142,179,70.3587397260274,24.527421982276103,-0.26696072131694265,-0.12337437549578034,149,130.6539726027397,13.791134410483298,-1.0314964647522222,2.596621018464236,101,0.1804545714776436,0.21863570391872275,0.15238744109464603,0.21796504225026042,0.47187888621456753,0.4540180263769938,0.48516845493903915,0.45598320060311326,0.9113749596288812,0.8930223101824643,0.9250512415945438,0.8930931076855063,0.910391023072079,0.8924238026124819,0.9242831999091581,0.8925454334992473,2.7449652907512356,2.8591580869345674,2.653442720223485,2.8503836462323973,melanoma,train
4.468947966863393,10.926393559514095,15.56580091380816,245.19125446569072,179,144.92273539444474,22.34633879922154,-0.37670873079727624,-0.9822725453524477,108,190.91650874438247,10.883961758363544,-0.8205670534170908,-0.11982085141567733,56,0.14793748964603234,0.18209071226336535,0.12976341476865383,0.18374715325223573,0.4265989623828025,0.41274110039273076,0.4341341898178342,0.4122472574306043,0.9404902502087868,0.926349556888471,0.9479459784849126,0.9255641408894502,0.9260312551769835,0.9090878809748517,0.9351182926156729,0.9081930789312893,2.85894497836329,2.962129306552794,2.7988055091544917,2.96618051317514,melanoma,train
94.76371395857187,84.98905055682425,-0.11953237247368438,-1.9806260675176268,179,76.29145414801707,30.878484221202605,1.3265511461564206,1.4716405586094279,181,159.03559904236494,25.92074183755013,-2.6237087607457537,8.562491055105658,185,0.21749329758713137,0.2521967362775305,0.14718756839571026,0.23864152657882776,0.41515917606843294,0.40413339053711905,0.44122412594592114,0.4063790437963362,0.9464669195153754,0.936479156715618,0.9643263429908342,0.9397856241138455,0.892191689008043,0.8771881775647611,0.9266688553293938,0.8812244434348023,3.1240086280912616,3.2001686557246396,2.927019772576636,3.169833751295857,melanoma,train
37.48624029149487,70.05259402182118,1.479729928564328,0.19407948240794326,179,116.99525361971426,12.02256908979352,0.321671669230342,1.4690610075649904,131,149.13002205388818,27.90925855376485,-1.4582321699813907,1.9905730366351628,155,0.2312440407487329,0.2826527510386058,0.1917407058122797,0.2734371038888608,0.41082805794254756,0.39513257239507893,0.4241106373240357,0.39725645950094896,0.9399255699664875,0.9265123143450882,0.9501174124845144,0.928890533439953,0.8885331459828374,0.8663947715067385,0.9055591403186577,0.8698524565228415,3.274165357303019,3.391976291253422,3.1658358060028675,3.3737750137320797,melanoma,train
130.43160399365493,70.06756234830458,-1.2351642635791094,-0.36855513844582166,179,70.61929644490063,16.952272962586463,-0.4255284929496917,-0.5433430974219537,101,110.17864141084259,25.681627690657667,0.3955455216162483,-0.75874016479171,117,0.20854343069165632,0.24554445984041276,0.1718186990328087,0.24464524765729587,0.4115185470738499,0.4019764240314275,0.42400580486735445,0.4020632166321625,0.9275299465588324,0.913762365140419,0.9406205897601433,0.9137066006602144,0.9019503377414133,0.8869682652553592,0.9182438839370379,0.8863406004972268,3.1132494744145465,3.194361057706159,3.0132888619466938,3.192388384172909,melanoma,train
57.888556985294116,78.04599968984206,0.8294931717084036,-1.3021243444173942,179,71.73460477941177,26.30813096202625,1.0449466667312746,1.2060532256568406,140,156.81663602941177,14.114419478431044,-0.6984668836339624,0.07331137426987322,70,0.2032520325203252,0.2433019551049964,0.17577197149643706,0.27761627906976744,0.41338031791089563,0.39857717627726247,0.42509662961431866,0.3889584024039434,0.9267180380497216,0.9121555674621978,0.9367277717354745,0.8998587260808826,0.901243424198948,0.882404055032585,0.9141092636579572,0.8704941860465117,2.9989436764133064,3.103345379732095,2.9180540217567725,3.1757238146336118,melanoma,train
18.03733645356877,48.86868286077327,2.967730508450533,6.831752643518202,179,113.27029039463886,24.59867471198665,0.005644841897362713,-0.2430801640579925,151,163.94601638123603,16.397879380491844,-0.6742744199282721,0.029584540149333538,93,0.23017269827301728,0.2834405501330967,0.19450062865576997,0.28617452646781094,0.36687020645805085,0.34972869972882054,0.37980519361942366,0.34914700647645913,0.9301600050154828,0.9135246884496578,0.9413286967075596,0.9125636038655232,0.8875458598355193,0.862738464951198,0.9041272617941291,0.8617785924568129,3.325480244247645,3.4521663518597316,3.231158800877023,3.4563198916767095,melanoma,train
